,City,Latitude,Longitude,Max Temperature,Humidity,Cloudiness,Wind Speed,Date
2348,magalia,40.4,-121.6,67.69,51,1,3.36,2020-08-08
2349,red bluff,40.4,-121.8,72.77,51,1,3.36,2020-08-08
2350,anderson,40.4,-122.0,76.55,51,1,3.36,2020-08-08
2351,anderson,40.4,-122.2,76.41,51,1,3.36,2020-08-08
2352,anderson,40.4,-122.4,74.89,51,1,3.36,2020-08-08
2353,redding,40.4,-122.6,73.99,51,1,3.36,2020-08-08
2354,redding,40.4,-122.8,73.89,59,1,5.06,2020-08-08
2355,redding,40.4,-123.0,73.65,59,1,2.91,2020-08-08
2356,redding,40.4,-123.2,70.12,59,1,0.34,2020-08-08
2357,fortuna,40.4,-123.4,55.67,59,1,1.99,2020-08-08
2358,fortuna,40.4,-123.6,52.81,93,0,2.8,2020-08-08
2359,fortuna,40.4,-123.8,52.61,93,1,5.82,2020-08-08
2360,fortuna,40.4,-124.0,52.65,93,1,5.82,2020-08-08
2361,fortuna,40.4,-124.2,52.65,93,1,5.82,2020-08-08
2362,fortuna,40.4,-124.4,52.59,93,1,5.82,2020-08-08
2363,fortuna,40.4,-124.6,52.97,1,0,20.47,2020-08-08
2364,fortuna,40.4,-124.8,52.05,1,0,23.96,2020-08-08
2365,west wendover,40.6,-114.0,78.8,24,1,13.87,2020-08-08
2366,west wendover,40.6,-114.2,78.8,24,1,13.87,2020-08-08
2367,west wendover,40.6,-114.4,78.8,24,1,13.87,2020-08-08
2368,west wendover,40.6,-114.6,78.8,24,1,13.87,2020-08-08
2369,west wendover,40.6,-114.8,68.07,24,1,13.87,2020-08-08
2370,elko,40.6,-115.0,63.01,41,0,4.45,2020-08-08
2371,elko,40.6,-115.2,65.88,28,1,6.93,2020-08-08
2372,elko,40.6,-115.4,65.91,28,1,6.93,2020-08-08
2373,elko,40.6,-115.6,65.97,28,1,6.93,2020-08-08
2374,elko,40.6,-115.8,66.2,28,1,6.93,2020-08-08
2375,elko,40.6,-116.0,66.25,28,1,6.93,2020-08-08
2376,elko,40.6,-116.2,68.25,28,1,6.93,2020-08-08
2377,elko,40.6,-116.4,71.6,29,1,4.36,2020-08-08
2378,elko,40.6,-116.6,71.6,26,1,4.29,2020-08-08
2379,winnemucca,40.6,-116.8,71.6,24,1,4.38,2020-08-08
2380,winnemucca,40.6,-117.0,71.6,25,1,5.46,2020-08-08
2381,winnemucca,40.6,-117.2,72.36,30,1,7.58,2020-08-08
2382,winnemucca,40.6,-117.4,72.52,18,1,6.93,2020-08-08
2383,winnemucca,40.6,-117.6,72.72,18,1,6.93,2020-08-08
2384,winnemucca,40.6,-117.8,73.4,18,1,6.93,2020-08-08
2385,winnemucca,40.6,-118.0,73.4,18,1,6.93,2020-08-08
2386,winnemucca,40.6,-118.2,72.39,18,1,6.93,2020-08-08
2387,winnemucca,40.6,-118.4,71.67,18,1,6.93,2020-08-08
2388,winnemucca,40.6,-118.6,72.03,28,1,6.93,2020-08-08
2389,fernley,40.6,-118.8,73.04,28,1,6.93,2020-08-08
2390,fernley,40.6,-119.0,74.16,28,1,6.93,2020-08-08
2391,fernley,40.6,-119.2,75.0,22,0,3.0,2020-08-08
2392,fernley,40.6,-119.4,75.0,22,0,3.0,2020-08-08
2393,sun valley,40.6,-119.6,75.0,22,0,3.0,2020-08-08
2394,susanville,40.6,-119.8,75.0,22,0,3.0,2020-08-08
2395,susanville,40.6,-120.0,73.33,26,1,5.82,2020-08-08
2396,susanville,40.6,-120.2,71.6,26,1,5.82,2020-08-08
2397,susanville,40.6,-120.4,67.28,26,1,5.82,2020-08-08
2398,susanville,40.6,-120.6,65.57,26,1,5.82,2020-08-08
2399,susanville,40.6,-120.8,65.28,26,1,5.82,2020-08-08
2400,susanville,40.6,-121.0,63.66,26,1,5.82,2020-08-08
2401,susanville,40.6,-121.2,62.13,26,1,5.82,2020-08-08
2402,susanville,40.6,-121.4,58.5,67,0,1.5,2020-08-08
2403,anderson,40.6,-121.6,68.49,51,1,3.36,2020-08-08
2404,anderson,40.6,-121.8,76.64,51,1,3.36,2020-08-08
2405,anderson,40.6,-122.0,76.33,51,1,3.36,2020-08-08
2406,anderson,40.6,-122.2,72.59,51,1,3.36,2020-08-08
2407,redding,40.6,-122.4,72.64,51,1,3.36,2020-08-08
2408,redding,40.6,-122.6,72.57,59,1,4.92,2020-08-08
2409,redding,40.6,-122.8,72.19,59,1,4.83,2020-08-08
2410,redding,40.6,-123.0,71.67,59,1,2.64,2020-08-08
2411,redding,40.6,-123.2,69.22,59,1,1.23,2020-08-08
2412,arcata,40.6,-123.4,55.13,59,1,0.65,2020-08-08
2413,arcata,40.6,-123.6,53.49,93,1,5.82,2020-08-08
2414,fortuna,40.6,-123.8,53.6,93,1,5.82,2020-08-08
2415,fortuna,40.6,-124.0,53.51,93,1,5.82,2020-08-08
2416,fortuna,40.6,-124.2,53.46,93,1,5.82,2020-08-08
2417,fortuna,40.6,-124.4,53.55,93,1,5.82,2020-08-08
2418,fortuna,40.6,-124.6,53.4,93,1,5.82,2020-08-08
2419,fortuna,40.6,-124.8,53.19,1,0,23.98,2020-08-08
2420,west wendover,40.8,-114.0,78.8,24,1,13.87,2020-08-08
2421,west wendover,40.8,-114.2,78.8,24,1,13.87,2020-08-08
2422,west wendover,40.8,-114.4,78.8,24,1,13.87,2020-08-08
2423,west wendover,40.8,-114.6,78.8,24,1,13.87,2020-08-08
2424,west wendover,40.8,-114.8,67.89,24,1,13.87,2020-08-08
2425,elko,40.8,-115.0,64.85,28,1,6.93,2020-08-08
2426,elko,40.8,-115.2,66.04,28,1,6.93,2020-08-08
2427,elko,40.8,-115.4,65.93,28,1,6.93,2020-08-08
2428,elko,40.8,-115.6,66.16,28,1,6.93,2020-08-08
2429,elko,40.8,-115.8,67.08,28,1,6.93,2020-08-08
2430,elko,40.8,-116.0,66.36,28,1,6.93,2020-08-08
2431,elko,40.8,-116.2,67.73,28,1,6.93,2020-08-08
2432,elko,40.8,-116.4,70.86,29,1,3.89,2020-08-08
2433,elko,40.8,-116.6,71.6,26,1,4.7,2020-08-08
2434,winnemucca,40.8,-116.8,71.6,28,1,5.35,2020-08-08
2435,winnemucca,40.8,-117.0,72.01,24,1,3.98,2020-08-08
2436,winnemucca,40.8,-117.2,72.48,24,1,5.86,2020-08-08
2437,winnemucca,40.8,-117.4,72.55,18,1,6.93,2020-08-08
2438,winnemucca,40.8,-117.6,72.88,18,1,6.93,2020-08-08
2439,winnemucca,40.8,-117.8,73.4,18,1,6.93,2020-08-08
2440,winnemucca,40.8,-118.0,73.4,18,1,6.93,2020-08-08
2441,winnemucca,40.8,-118.2,73.4,18,1,6.93,2020-08-08
2442,winnemucca,40.8,-118.4,73.4,18,1,6.93,2020-08-08
2443,winnemucca,40.8,-118.6,74.3,18,1,6.93,2020-08-08
2444,winnemucca,40.8,-118.8,75.0,22,0,3.0,2020-08-08
2445,fernley,40.8,-119.0,75.0,22,0,3.0,2020-08-08
2446,fernley,40.8,-119.2,75.0,22,0,3.0,2020-08-08
2447,fernley,40.8,-119.4,75.0,22,0,3.0,2020-08-08
2448,susanville,40.8,-119.6,75.0,22,0,3.0,2020-08-08
2449,susanville,40.8,-119.8,75.0,22,0,3.0,2020-08-08
2450,susanville,40.8,-120.0,73.99,26,1,5.82,2020-08-08
2451,susanville,40.8,-120.2,71.6,26,1,5.82,2020-08-08
2452,susanville,40.8,-120.4,71.6,26,1,5.82,2020-08-08
2453,susanville,40.8,-120.6,68.11,26,1,5.82,2020-08-08
2454,susanville,40.8,-120.8,66.02,26,1,5.82,2020-08-08
2455,susanville,40.8,-121.0,62.49,26,1,5.82,2020-08-08
2456,susanville,40.8,-121.2,58.44,67,0,1.23,2020-08-08
2457,susanville,40.8,-121.4,58.37,67,0,1.48,2020-08-08
2458,shasta lake,40.8,-121.6,68.36,51,1,3.36,2020-08-08
2459,shasta lake,40.8,-121.8,76.93,51,1,3.36,2020-08-08
2460,shasta lake,40.8,-122.0,71.78,51,1,3.36,2020-08-08
2461,shasta lake,40.8,-122.2,70.02,51,1,3.36,2020-08-08
2462,shasta lake,40.8,-122.4,70.05,51,1,3.36,2020-08-08
2463,shasta lake,40.8,-122.6,71.64,59,1,4.74,2020-08-08
2464,shasta lake,40.8,-122.8,71.65,59,1,3.29,2020-08-08
2465,shasta lake,40.8,-123.0,70.72,59,1,2.44,2020-08-08
2466,redding,40.8,-123.2,67.01,59,1,1.7,2020-08-08
2467,arcata,40.8,-123.4,57.29,59,1,0.85,2020-08-08
2468,arcata,40.8,-123.6,53.69,93,1,5.82,2020-08-08
2469,arcata,40.8,-123.8,53.65,93,1,5.82,2020-08-08
2470,arcata,40.8,-124.0,53.71,93,1,5.82,2020-08-08
2471,eureka,40.8,-124.2,53.82,93,1,5.82,2020-08-08
2472,eureka,40.8,-124.4,53.67,93,1,5.82,2020-08-08
2473,eureka,40.8,-124.6,53.62,93,1,5.82,2020-08-08
2474,eureka,40.8,-124.8,53.8,93,1,5.82,2020-08-08
2475,west wendover,41.0,-114.0,78.8,24,1,13.87,2020-08-08
2476,west wendover,41.0,-114.2,78.8,24,1,13.87,2020-08-08
2477,west wendover,41.0,-114.4,78.8,24,1,13.87,2020-08-08
2478,west wendover,41.0,-114.6,78.8,24,1,13.87,2020-08-08
2479,west wendover,41.0,-114.8,63.45,41,0,7.16,2020-08-08
2480,elko,41.0,-115.0,64.49,28,1,6.93,2020-08-08
2481,elko,41.0,-115.2,65.97,28,1,6.93,2020-08-08
2482,elko,41.0,-115.4,66.13,28,1,6.93,2020-08-08
2483,elko,41.0,-115.6,66.0,28,1,6.93,2020-08-08
2484,elko,41.0,-115.8,66.27,28,1,6.93,2020-08-08
2485,elko,41.0,-116.0,66.42,28,1,6.93,2020-08-08
2486,elko,41.0,-116.2,67.59,28,1,6.93,2020-08-08
2487,elko,41.0,-116.4,70.25,28,1,6.93,2020-08-08
2488,elko,41.0,-116.6,71.6,25,1,7.96,2020-08-08
2489,winnemucca,41.0,-116.8,71.6,25,1,8.23,2020-08-08
2490,winnemucca,41.0,-117.0,72.03,24,1,6.85,2020-08-08
2491,winnemucca,41.0,-117.2,72.52,18,1,6.93,2020-08-08
2492,winnemucca,41.0,-117.4,72.77,18,1,6.93,2020-08-08
2493,winnemucca,41.0,-117.6,72.68,18,1,6.93,2020-08-08
2494,winnemucca,41.0,-117.8,72.66,18,1,6.93,2020-08-08
2495,winnemucca,41.0,-118.0,72.7,18,1,6.93,2020-08-08
2496,winnemucca,41.0,-118.2,73.4,18,1,6.93,2020-08-08
2497,winnemucca,41.0,-118.4,73.4,18,1,6.93,2020-08-08
2498,winnemucca,41.0,-118.6,73.4,18,1,6.93,2020-08-08
2499,winnemucca,41.0,-118.8,75.0,22,0,3.0,2020-08-08
2500,winnemucca,41.0,-119.0,75.0,22,0,3.0,2020-08-08
2501,fernley,41.0,-119.2,75.0,22,0,3.0,2020-08-08
2502,susanville,41.0,-119.4,75.0,22,0,3.0,2020-08-08
2503,susanville,41.0,-119.6,75.0,22,0,3.0,2020-08-08
2504,susanville,41.0,-119.8,75.0,22,0,3.0,2020-08-08
2505,susanville,41.0,-120.0,75.0,22,0,3.0,2020-08-08
2506,susanville,41.0,-120.2,62.6,25,1,3.36,2020-08-08
2507,susanville,41.0,-120.4,62.6,25,1,3.36,2020-08-08
2508,susanville,41.0,-120.6,64.51,25,1,3.36,2020-08-08
2509,susanville,41.0,-120.8,62.6,25,1,3.36,2020-08-08
2510,susanville,41.0,-121.0,59.77,25,1,3.36,2020-08-08
2511,susanville,41.0,-121.2,57.99,67,0,0.74,2020-08-08
2512,susanville,41.0,-121.4,57.99,67,0,0.25,2020-08-08
2513,shasta lake,41.0,-121.6,59.36,37,1,3.36,2020-08-08
2514,shasta lake,41.0,-121.8,67.44,37,1,3.36,2020-08-08
2515,shasta lake,41.0,-122.0,68.72,37,1,3.36,2020-08-08
2516,shasta lake,41.0,-122.2,68.72,37,1,3.36,2020-08-08
2517,shasta lake,41.0,-122.4,68.88,37,1,3.36,2020-08-08
2518,shasta lake,41.0,-122.6,70.74,45,0,6.06,2020-08-08
2519,shasta lake,41.0,-122.8,70.12,45,0,5.77,2020-08-08
2520,shasta lake,41.0,-123.0,69.39,59,1,4.5,2020-08-08
2521,shasta lake,41.0,-123.2,65.28,59,1,4.5,2020-08-08
2522,arcata,41.0,-123.4,58.77,59,1,3.6,2020-08-08
2523,arcata,41.0,-123.6,54.07,93,1,5.82,2020-08-08
2524,arcata,41.0,-123.8,53.83,93,1,5.82,2020-08-08
2525,arcata,41.0,-124.0,53.78,93,1,5.82,2020-08-08
2526,arcata,41.0,-124.2,53.76,93,1,5.82,2020-08-08
2527,eureka,41.0,-124.4,53.8,93,1,5.82,2020-08-08
2528,eureka,41.0,-124.6,54.09,93,1,5.82,2020-08-08
2529,eureka,41.0,-124.8,54.57,93,1,5.82,2020-08-08
2530,west wendover,41.2,-114.0,78.8,24,1,13.87,2020-08-08
2531,west wendover,41.2,-114.2,78.8,24,1,13.87,2020-08-08
2532,west wendover,41.2,-114.4,78.8,24,1,13.87,2020-08-08
2533,west wendover,41.2,-114.6,61.34,44,0,5.64,2020-08-08
2534,west wendover,41.2,-114.8,58.75,46,0,5.95,2020-08-08
2535,elko,41.2,-115.0,61.72,36,0,1.01,2020-08-08
2536,elko,41.2,-115.2,62.89,28,1,6.93,2020-08-08
2537,elko,41.2,-115.4,63.57,28,1,6.93,2020-08-08
2538,elko,41.2,-115.6,63.77,28,1,6.93,2020-08-08
2539,elko,41.2,-115.8,64.0,28,1,6.93,2020-08-08
2540,elko,41.2,-116.0,65.25,28,1,6.93,2020-08-08
2541,elko,41.2,-116.2,68.38,28,1,6.93,2020-08-08
2542,elko,41.2,-116.4,71.6,28,1,6.93,2020-08-08
2543,elko,41.2,-116.6,64.22,28,0,7.56,2020-08-08
2544,winnemucca,41.2,-116.8,71.6,25,1,8.01,2020-08-08
2545,winnemucca,41.2,-117.0,71.6,26,1,11.23,2020-08-08
2546,winnemucca,41.2,-117.2,72.34,18,1,6.93,2020-08-08
2547,winnemucca,41.2,-117.4,72.23,18,1,6.93,2020-08-08
2548,winnemucca,41.2,-117.6,72.19,18,1,6.93,2020-08-08
2549,winnemucca,41.2,-117.8,72.19,18,1,6.93,2020-08-08
2550,winnemucca,41.2,-118.0,72.21,18,1,6.93,2020-08-08
2551,winnemucca,41.2,-118.2,72.25,18,1,6.93,2020-08-08
2552,winnemucca,41.2,-118.4,72.45,18,1,6.93,2020-08-08
2553,winnemucca,41.2,-118.6,70.2,23,0,8.95,2020-08-08
2554,winnemucca,41.2,-118.8,73.96,20,0,8.72,2020-08-08
2555,winnemucca,41.2,-119.0,75.0,22,0,3.0,2020-08-08
2556,winnemucca,41.2,-119.2,75.0,22,0,3.0,2020-08-08
2557,susanville,41.2,-119.4,75.0,22,0,3.0,2020-08-08
2558,susanville,41.2,-119.6,75.0,22,0,3.0,2020-08-08
2559,susanville,41.2,-119.8,65.66,28,0,6.89,2020-08-08
2560,susanville,41.2,-120.0,62.6,25,1,3.36,2020-08-08
2561,susanville,41.2,-120.2,62.6,25,1,3.36,2020-08-08
2562,susanville,41.2,-120.4,62.6,25,1,3.36,2020-08-08
2563,susanville,41.2,-120.6,62.6,25,1,3.36,2020-08-08
2564,susanville,41.2,-120.8,62.6,25,1,3.36,2020-08-08
2565,susanville,41.2,-121.0,61.2,25,1,3.36,2020-08-08
2566,susanville,41.2,-121.2,59.9,25,1,3.36,2020-08-08
2567,altamont,41.2,-121.4,57.99,67,0,3.0,2020-08-08
2568,shasta lake,41.2,-121.6,61.21,37,1,3.36,2020-08-08
2569,shasta lake,41.2,-121.8,59.29,37,1,3.36,2020-08-08
2570,shasta lake,41.2,-122.0,63.79,37,1,3.36,2020-08-08
2571,shasta lake,41.2,-122.2,66.0,37,1,3.36,2020-08-08
2572,shasta lake,41.2,-122.4,69.48,37,1,3.36,2020-08-08
2573,shasta lake,41.2,-122.6,68.99,37,1,3.36,2020-08-08
2574,shasta lake,41.2,-122.8,67.8,37,1,3.36,2020-08-08
2575,shasta lake,41.2,-123.0,64.29,59,1,4.34,2020-08-08
2576,arcata,41.2,-123.2,63.34,45,0,3.51,2020-08-08
2577,arcata,41.2,-123.4,58.98,59,1,3.29,2020-08-08
2578,arcata,41.2,-123.6,54.14,93,1,5.82,2020-08-08
2579,arcata,41.2,-123.8,54.12,93,1,5.82,2020-08-08
2580,arcata,41.2,-124.0,54.19,93,1,5.82,2020-08-08
2581,arcata,41.2,-124.2,54.57,93,1,5.82,2020-08-08
2582,arcata,41.2,-124.4,54.19,93,1,5.82,2020-08-08
2583,eureka,41.2,-124.6,54.1,93,1,5.82,2020-08-08
2584,eureka,41.2,-124.8,54.82,93,1,5.82,2020-08-08
2585,west wendover,41.4,-114.0,71.44,28,67,6.44,2020-08-08
2586,west wendover,41.4,-114.2,67.53,32,58,5.3,2020-08-08
2587,west wendover,41.4,-114.4,64.44,36,23,4.7,2020-08-08
2588,west wendover,41.4,-114.6,63.57,36,1,4.99,2020-08-08
2589,west wendover,41.4,-114.8,55.99,41,0,4.0,2020-08-08
2590,elko,41.4,-115.0,57.96,41,0,4.0,2020-08-08
2591,elko,41.4,-115.2,59.9,41,16,4.0,2020-08-08
2592,elko,41.4,-115.4,60.31,41,24,4.0,2020-08-08
2593,elko,41.4,-115.6,62.44,28,1,6.93,2020-08-08
2594,elko,41.4,-115.8,62.8,28,1,6.93,2020-08-08
2595,elko,41.4,-116.0,62.26,28,1,6.93,2020-08-08
2596,elko,41.4,-116.2,58.46,41,0,4.0,2020-08-08
2597,elko,41.4,-116.4,58.59,36,0,4.85,2020-08-08
2598,elko,41.4,-116.6,60.6,32,0,6.38,2020-08-08
2599,winnemucca,41.4,-116.8,64.58,27,0,8.28,2020-08-08
2600,winnemucca,41.4,-117.0,71.01,23,0,5.01,2020-08-08
2601,winnemucca,41.4,-117.2,71.01,23,0,5.01,2020-08-08
2602,winnemucca,41.4,-117.4,71.76,18,1,6.93,2020-08-08
2603,winnemucca,41.4,-117.6,72.01,18,1,6.93,2020-08-08
2604,winnemucca,41.4,-117.8,72.05,18,1,6.93,2020-08-08
2605,winnemucca,41.4,-118.0,72.03,18,1,6.93,2020-08-08
2606,winnemucca,41.4,-118.2,71.8,18,1,6.93,2020-08-08
2607,winnemucca,41.4,-118.4,71.01,23,0,5.01,2020-08-08
2608,winnemucca,41.4,-118.6,71.64,22,0,7.61,2020-08-08
2609,winnemucca,41.4,-118.8,71.1,22,0,7.9,2020-08-08
2610,winnemucca,41.4,-119.0,59.65,32,0,8.86,2020-08-08
2611,winnemucca,41.4,-119.2,69.75,23,0,8.9,2020-08-08
2612,susanville,41.4,-119.4,65.61,26,0,7.83,2020-08-08
2613,susanville,41.4,-119.6,62.98,29,0,6.82,2020-08-08
2614,susanville,41.4,-119.8,62.26,25,1,3.36,2020-08-08
2615,susanville,41.4,-120.0,62.31,25,1,3.36,2020-08-08
2616,susanville,41.4,-120.2,62.31,25,1,3.36,2020-08-08
2617,susanville,41.4,-120.4,62.35,25,1,3.36,2020-08-08
2618,susanville,41.4,-120.6,62.42,25,1,3.36,2020-08-08
2619,susanville,41.4,-120.8,62.6,25,1,3.36,2020-08-08
2620,susanville,41.4,-121.0,62.6,25,1,3.36,2020-08-08
2621,altamont,41.4,-121.2,62.6,25,1,3.36,2020-08-08
2622,altamont,41.4,-121.4,58.33,67,0,5.23,2020-08-08
2623,altamont,41.4,-121.6,60.03,37,1,3.36,2020-08-08
2624,altamont,41.4,-121.8,59.72,37,1,3.36,2020-08-08
2625,shasta lake,41.4,-122.0,60.84,37,1,3.36,2020-08-08
2626,shasta lake,41.4,-122.2,66.18,37,1,3.36,2020-08-08
2627,shasta lake,41.4,-122.4,66.27,37,1,3.36,2020-08-08
2628,shasta lake,41.4,-122.6,66.31,37,1,3.36,2020-08-08
2629,ashland,41.4,-122.8,66.31,37,1,3.36,2020-08-08
2630,ashland,41.4,-123.0,66.29,45,0,2.33,2020-08-08
2631,ashland,41.4,-123.2,62.62,45,0,3.85,2020-08-08
2632,arcata,41.4,-123.4,57.54,93,0,4.12,2020-08-08
2633,arcata,41.4,-123.6,54.64,93,1,5.82,2020-08-08
2634,arcata,41.4,-123.8,54.55,93,1,5.82,2020-08-08
2635,arcata,41.4,-124.0,54.73,87,1,4.7,2020-08-08
2636,arcata,41.4,-124.2,54.75,87,1,4.7,2020-08-08
2637,arcata,41.4,-124.4,54.81,87,1,4.7,2020-08-08
2638,eureka,41.4,-124.6,54.81,87,1,4.7,2020-08-08
2639,eureka,41.4,-124.8,55.22,87,1,4.7,2020-08-08
2640,west wendover,41.6,-114.0,65.89,28,97,6.33,2020-08-08
2641,west wendover,41.6,-114.2,62.96,31,96,5.35,2020-08-08
2642,west wendover,41.6,-114.4,64.89,29,42,5.32,2020-08-08
2643,twin falls,41.6,-114.6,58.28,36,3,5.57,2020-08-08
2644,twin falls,41.6,-114.8,55.99,41,0,4.0,2020-08-08
2645,elko,41.6,-115.0,55.99,41,0,4.0,2020-08-08
2646,elko,41.6,-115.2,55.99,41,16,4.0,2020-08-08
2647,elko,41.6,-115.4,55.99,41,20,4.0,2020-08-08
2648,elko,41.6,-115.6,55.99,41,12,4.0,2020-08-08
2649,elko,41.6,-115.8,55.99,41,0,4.0,2020-08-08
2650,elko,41.6,-116.0,55.99,41,0,4.0,2020-08-08
2651,elko,41.6,-116.2,55.99,41,0,4.0,2020-08-08
2652,elko,41.6,-116.4,61.99,37,0,3.91,2020-08-08
2653,elko,41.6,-116.6,64.11,29,0,6.15,2020-08-08
2654,winnemucca,41.6,-116.8,66.04,26,0,8.63,2020-08-08
2655,winnemucca,41.6,-117.0,71.01,23,0,5.01,2020-08-08
2656,winnemucca,41.6,-117.2,71.01,23,0,5.01,2020-08-08
2657,winnemucca,41.6,-117.4,71.01,23,0,5.01,2020-08-08
2658,winnemucca,41.6,-117.6,71.01,23,0,5.01,2020-08-08
2659,winnemucca,41.6,-117.8,71.01,23,0,5.01,2020-08-08
2660,winnemucca,41.6,-118.0,71.01,23,0,5.01,2020-08-08
2661,winnemucca,41.6,-118.2,71.01,23,0,5.01,2020-08-08
2662,winnemucca,41.6,-118.4,71.01,23,0,5.01,2020-08-08
2663,winnemucca,41.6,-118.6,71.01,23,0,5.01,2020-08-08
2664,winnemucca,41.6,-118.8,61.99,29,0,6.62,2020-08-08
2665,winnemucca,41.6,-119.0,64.15,26,0,7.56,2020-08-08
2666,winnemucca,41.6,-119.2,63.46,27,0,8.14,2020-08-08
2667,susanville,41.6,-119.4,65.55,26,0,7.31,2020-08-08
2668,susanville,41.6,-119.6,62.01,24,0,1.99,2020-08-08
2669,susanville,41.6,-119.8,62.2,25,1,3.36,2020-08-08
2670,susanville,41.6,-120.0,62.29,25,1,3.36,2020-08-08
2671,susanville,41.6,-120.2,60.46,25,1,3.36,2020-08-08
2672,susanville,41.6,-120.4,60.15,25,1,3.36,2020-08-08
2673,susanville,41.6,-120.6,60.4,25,1,3.36,2020-08-08
2674,altamont,41.6,-120.8,61.81,25,1,3.36,2020-08-08
2675,altamont,41.6,-121.0,60.98,25,1,3.36,2020-08-08
2676,altamont,41.6,-121.2,60.69,25,1,3.36,2020-08-08
2677,altamont,41.6,-121.4,57.65,71,1,5.35,2020-08-08
2678,altamont,41.6,-121.6,58.71,71,1,4.25,2020-08-08
2679,altamont,41.6,-121.8,59.81,37,1,3.36,2020-08-08
2680,altamont,41.6,-122.0,60.48,37,1,3.36,2020-08-08
2681,klamath falls,41.6,-122.2,61.72,37,1,3.36,2020-08-08
2682,ashland,41.6,-122.4,62.01,45,1,10.29,2020-08-08
2683,ashland,41.6,-122.6,65.95,45,1,10.29,2020-08-08
2684,ashland,41.6,-122.8,65.17,45,1,10.29,2020-08-08
2685,ashland,41.6,-123.0,61.43,45,1,10.29,2020-08-08
2686,ashland,41.6,-123.2,59.94,45,1,10.29,2020-08-08
2687,grants pass,41.6,-123.4,54.0,67,0,4.09,2020-08-08
2688,arcata,41.6,-123.6,55.51,87,1,4.7,2020-08-08
2689,arcata,41.6,-123.8,57.0,87,1,4.7,2020-08-08
2690,arcata,41.6,-124.0,57.25,87,1,4.7,2020-08-08
2691,arcata,41.6,-124.2,57.43,87,1,4.7,2020-08-08
2692,arcata,41.6,-124.4,57.88,87,1,4.7,2020-08-08
2693,arcata,41.6,-124.6,58.12,87,1,4.7,2020-08-08
2694,eureka,41.6,-124.8,56.68,87,1,4.7,2020-08-08
2695,burley,41.8,-114.0,58.03,35,100,5.64,2020-08-08
2696,twin falls,41.8,-114.2,64.35,29,100,5.26,2020-08-08
2697,twin falls,41.8,-114.4,61.39,31,45,6.15,2020-08-08
2698,twin falls,41.8,-114.6,60.67,32,5,5.93,2020-08-08
2699,twin falls,41.8,-114.8,55.99,41,0,4.0,2020-08-08
2700,twin falls,41.8,-115.0,55.99,41,0,4.0,2020-08-08
2701,twin falls,41.8,-115.2,55.99,41,0,4.0,2020-08-08
2702,elko,41.8,-115.4,55.99,41,0,4.0,2020-08-08
2703,elko,41.8,-115.6,55.99,41,0,4.0,2020-08-08
2704,elko,41.8,-115.8,55.99,41,0,4.0,2020-08-08
2705,elko,41.8,-116.0,55.99,41,0,4.0,2020-08-08
2706,elko,41.8,-116.2,55.99,41,0,4.0,2020-08-08
2707,elko,41.8,-116.4,62.74,39,0,4.52,2020-08-08
2708,elko,41.8,-116.6,64.51,32,0,6.62,2020-08-08
2709,winnemucca,41.8,-116.8,66.11,26,0,8.34,2020-08-08
2710,winnemucca,41.8,-117.0,66.7,24,0,8.61,2020-08-08
2711,winnemucca,41.8,-117.2,71.01,23,0,5.01,2020-08-08
2712,winnemucca,41.8,-117.4,71.01,23,0,5.01,2020-08-08
2713,winnemucca,41.8,-117.6,71.01,23,0,5.01,2020-08-08
2714,winnemucca,41.8,-117.8,71.01,23,0,5.01,2020-08-08
2715,winnemucca,41.8,-118.0,71.01,23,0,5.01,2020-08-08
2716,winnemucca,41.8,-118.2,71.01,23,0,5.01,2020-08-08
2717,winnemucca,41.8,-118.4,71.01,23,0,5.01,2020-08-08
2718,winnemucca,41.8,-118.6,63.21,27,0,7.43,2020-08-08
2719,winnemucca,41.8,-118.8,69.33,22,1,5.1,2020-08-08
2720,winnemucca,41.8,-119.0,67.62,23,7,4.81,2020-08-08
2721,winnemucca,41.8,-119.2,64.31,26,1,6.6,2020-08-08
2722,winnemucca,41.8,-119.4,62.01,24,0,1.99,2020-08-08
2723,susanville,41.8,-119.6,62.01,24,0,1.99,2020-08-08
2724,susanville,41.8,-119.8,59.31,32,1,11.41,2020-08-08
2725,susanville,41.8,-120.0,59.36,32,1,11.41,2020-08-08
2726,susanville,41.8,-120.2,59.47,32,1,11.41,2020-08-08
2727,altamont,41.8,-120.4,59.31,25,1,3.36,2020-08-08
2728,altamont,41.8,-120.6,59.27,25,1,3.36,2020-08-08
2729,altamont,41.8,-120.8,59.25,25,1,3.36,2020-08-08
2730,altamont,41.8,-121.0,59.22,25,1,3.36,2020-08-08
2731,altamont,41.8,-121.2,58.21,71,1,4.27,2020-08-08
2732,altamont,41.8,-121.4,56.44,71,1,5.46,2020-08-08
2733,altamont,41.8,-121.6,56.37,71,1,4.41,2020-08-08
2734,altamont,41.8,-121.8,59.16,71,1,2.71,2020-08-08
2735,klamath falls,41.8,-122.0,59.47,45,1,10.29,2020-08-08
2736,klamath falls,41.8,-122.2,59.88,45,1,10.29,2020-08-08
2737,ashland,41.8,-122.4,61.27,45,1,10.29,2020-08-08
2738,ashland,41.8,-122.6,62.1,45,1,10.29,2020-08-08
2739,ashland,41.8,-122.8,61.05,45,1,10.29,2020-08-08
